,symbol,date,Ra
11156,KEY.TO,05-07-2021,0.001489116
11157,KEY.TO,06-07-2021,-0.005670809
11158,KEY.TO,07-07-2021,-0.017817205
11159,KEY.TO,08-07-2021,-0.005805848
11160,KEY.TO,09-07-2021,0.01369683
11161,KEY.TO,12-07-2021,0.004824947
11162,KEY.TO,13-07-2021,0.008984966
11163,KEY.TO,14-07-2021,-0.01592828
11164,KEY.TO,15-07-2021,0.001816036
11165,KEY.TO,16-07-2021,-0.018926333
11166,KEY.TO,19-07-2021,-0.03704115
11167,KEY.TO,20-07-2021,0.014918561
11168,KEY.TO,21-07-2021,0.011648146
11169,KEY.TO,22-07-2021,0.004372321
11170,KEY.TO,23-07-2021,0.006522687
11171,KEY.TO,26-07-2021,0.034685569
11172,KEY.TO,27-07-2021,-0.010521596
11173,KEY.TO,28-07-2021,0.002113293
11174,KEY.TO,29-07-2021,0.009305205
11175,KEY.TO,30-07-2021,-0.002093699
11176,KEY.TO,03-08-2021,0.002093699
11177,KEY.TO,04-08-2021,-0.013536173
11178,KEY.TO,05-08-2021,-0.028568985
11179,KEY.TO,06-08-2021,0.001245654
11180,KEY.TO,09-08-2021,-0.028090852
11181,KEY.TO,10-08-2021,-0.00128123
11182,KEY.TO,11-08-2021,0.012739056
11183,KEY.TO,12-08-2021,-0.008900248
11184,KEY.TO,13-08-2021,-0.005442732
11185,KEY.TO,16-08-2021,-0.017160696
11186,KEY.TO,17-08-2021,-0.004910888
11187,KEY.TO,18-08-2021,-0.007576999
11188,KEY.TO,19-08-2021,-0.025453549
11189,KEY.TO,20-08-2021,0.00544218
11190,KEY.TO,23-08-2021,0.016818448
11191,KEY.TO,24-08-2021,0.00565448
11192,KEY.TO,25-08-2021,0.014815108
11193,KEY.TO,26-08-2021,-0.007215593
11194,KEY.TO,27-08-2021,0.013080721
11195,KEY.TO,30-08-2021,-0.002928297
11196,KEY.TO,31-08-2021,-0.010152424
11197,KEY.TO,01-09-2021,-0.005611484
11198,KEY.TO,02-09-2021,0.006269615
11199,KEY.TO,03-09-2021,0.00032892
11200,KEY.TO,07-09-2021,0.006881943
11201,KEY.TO,08-09-2021,0.004886696
11202,KEY.TO,09-09-2021,-0.004233855
11203,KEY.TO,10-09-2021,0.006181998
11204,KEY.TO,13-09-2021,0.04254601
11205,KEY.TO,14-09-2021,0.007432708
11206,KEY.TO,15-09-2021,0.021972233
11207,KEY.TO,16-09-2021,-0.00030188
11208,KEY.TO,17-09-2021,-0.000604065
11209,KEY.TO,20-09-2021,-0.027566778
11210,KEY.TO,21-09-2021,-0.00626183
11211,KEY.TO,22-09-2021,0.007197684
11212,KEY.TO,23-09-2021,0.002180323
11213,KEY.TO,24-09-2021,0.002796288
11214,KEY.TO,27-09-2021,-0.006536855
11215,KEY.TO,28-09-2021,0.00124839
11216,KEY.TO,29-09-2021,-0.003436988
11217,KEY.TO,30-09-2021,-0.002506985
11218,KEY.TO,01-10-2021,0.027237755
11219,KEY.TO,04-10-2021,-0.008894482
11220,KEY.TO,05-10-2021,-0.006490481
11221,KEY.TO,06-10-2021,-0.016255395
11222,KEY.TO,07-10-2021,0.001259856
11223,KEY.TO,08-10-2021,-0.004732588
11224,KEY.TO,12-10-2021,-0.014975637
11225,KEY.TO,13-10-2021,0.023791753
11226,KEY.TO,14-10-2021,0.03238537
11227,KEY.TO,15-10-2021,-0.006088396
11228,KEY.TO,18-10-2021,-0.014145345
11229,KEY.TO,19-10-2021,-0.002791084
11230,KEY.TO,20-10-2021,0.012345752
11231,KEY.TO,21-10-2021,-0.013656347
11232,KEY.TO,22-10-2021,-0.015430934
11233,KEY.TO,25-10-2021,0.013554214
11234,KEY.TO,26-10-2021,-0.011018546
11235,KEY.TO,27-10-2021,-0.00095013
11236,KEY.TO,28-10-2021,0.011028931
11237,KEY.TO,29-10-2021,-0.005972043
11238,KEY.TO,01-11-2021,0.010973604
11239,KEY.TO,02-11-2021,-0.00751177
11240,KEY.TO,03-11-2021,-0.024166482
11241,KEY.TO,04-11-2021,-0.020156691
11242,KEY.TO,05-11-2021,-0.002630758
11243,KEY.TO,08-11-2021,0.016329572
11244,KEY.TO,09-11-2021,-0.008131471
11245,KMP-UN.TO,02-07-2021,0
11246,KMP-UN.TO,05-07-2021,0.005361929
11247,KMP-UN.TO,06-07-2021,0.020688824
11248,KMP-UN.TO,07-07-2021,-0.008128257
11249,KMP-UN.TO,08-07-2021,0.001439239
11250,KMP-UN.TO,09-07-2021,0.010016751
11251,KMP-UN.TO,12-07-2021,0.000948812
11252,KMP-UN.TO,13-07-2021,-0.003800517
11253,KMP-UN.TO,14-07-2021,0.014647045
11254,KMP-UN.TO,15-07-2021,0.001406184
11255,KMP-UN.TO,16-07-2021,-0.005165529
11256,KMP-UN.TO,19-07-2021,-0.020452646
11257,KMP-UN.TO,20-07-2021,0.003836974
11258,KMP-UN.TO,21-07-2021,0.001912956
11259,KMP-UN.TO,22-07-2021,-0.005749929
11260,KMP-UN.TO,23-07-2021,0.0019204
11261,KMP-UN.TO,26-07-2021,-0.0019204
11262,KMP-UN.TO,27-07-2021,0.005271985
11263,KMP-UN.TO,28-07-2021,-0.004311324
11264,KMP-UN.TO,29-07-2021,-0.004486881
11265,KMP-UN.TO,30-07-2021,0.000966542
11266,KMP-UN.TO,03-08-2021,-0.012639946
11267,KMP-UN.TO,04-08-2021,0
11268,KMP-UN.TO,05-08-2021,0.022255398
11269,KMP-UN.TO,06-08-2021,0.010944747
11270,KMP-UN.TO,09-08-2021,-0.005219506
11271,KMP-UN.TO,10-08-2021,-0.009080157
11272,KMP-UN.TO,11-08-2021,0.016663145
11273,KMP-UN.TO,12-08-2021,-0.001417419
11274,KMP-UN.TO,13-08-2021,-0.000946064
11275,KMP-UN.TO,16-08-2021,-0.000947103
11276,KMP-UN.TO,17-08-2021,0.000947103
11277,KMP-UN.TO,18-08-2021,0.002363483
11278,KMP-UN.TO,19-08-2021,-0.004258347
11279,KMP-UN.TO,20-08-2021,0.015526092
11280,KMP-UN.TO,23-08-2021,-0.006087472
11281,KMP-UN.TO,24-08-2021,-0.004708246
11282,KMP-UN.TO,25-08-2021,0.003768216
11283,KMP-UN.TO,26-08-2021,0.011220335
11284,KMP-UN.TO,27-08-2021,0.002785534
11285,KMP-UN.TO,30-08-2021,0.006809875
11286,KMP-UN.TO,31-08-2021,-0.006949443
11287,KMP-UN.TO,01-09-2021,0.007410908
11288,KMP-UN.TO,02-09-2021,0.001844108
11289,KMP-UN.TO,03-09-2021,0.001840806
11290,KMP-UN.TO,07-09-2021,-0.001840806
11291,KMP-UN.TO,08-09-2021,0.012814906
11292,KMP-UN.TO,09-09-2021,0.003178287
11293,KMP-UN.TO,10-09-2021,-0.012773981
11294,KMP-UN.TO,13-09-2021,0.000459016
11295,KMP-UN.TO,14-09-2021,0.002749867
11296,KMP-UN.TO,15-09-2021,0.008204198
11297,KMP-UN.TO,16-09-2021,0.00678578
11298,KMP-UN.TO,17-09-2021,0.002251763
11299,KMP-UN.TO,20-09-2021,-0.02689926
11300,KMP-UN.TO,21-09-2021,0.011486403
11301,KMP-UN.TO,22-09-2021,0.01090425
11302,KMP-UN.TO,23-09-2021,-0.002714936
11303,KMP-UN.TO,24-09-2021,-0.012309259
11304,KMP-UN.TO,27-09-2021,-0.013392051
11305,KMP-UN.TO,28-09-2021,-0.021295408
11306,KMP-UN.TO,29-09-2021,0.013245307
11307,KMP-UN.TO,30-09-2021,-0.001410794
11308,KMP-UN.TO,01-10-2021,0.011696046
11309,KMP-UN.TO,04-10-2021,-0.002794649
11310,KMP-UN.TO,05-10-2021,0.000466396
11311,KMP-UN.TO,06-10-2021,-0.000932915
11312,KMP-UN.TO,07-10-2021,0.011136974
11313,KMP-UN.TO,08-10-2021,-0.000923393
11314,KMP-UN.TO,12-10-2021,0.004148502
11315,KMP-UN.TO,13-10-2021,0.027224991
11316,KMP-UN.TO,14-10-2021,-0.000895777
11317,KMP-UN.TO,15-10-2021,-0.006292149
11318,KMP-UN.TO,18-10-2021,0.003600444
11319,KMP-UN.TO,19-10-2021,0.01692678
11320,KMP-UN.TO,20-10-2021,0.015776071
11321,KMP-UN.TO,21-10-2021,-0.007418772
11322,KMP-UN.TO,22-10-2021,0.008287902
11323,KMP-UN.TO,25-10-2021,-0.005226412
11324,KMP-UN.TO,26-10-2021,-0.003937989
11325,KMP-UN.TO,27-10-2021,-0.0030735
11326,KMP-UN.TO,28-10-2021,-0.003621722
11327,KMP-UN.TO,29-10-2021,0.006175523
11328,KMP-UN.TO,01-11-2021,-0.006618117
11329,KMP-UN.TO,02-11-2021,-0.001772337
11330,KMP-UN.TO,03-11-2021,0.015401897
11331,KMP-UN.TO,04-11-2021,0.010857876
11332,KMP-UN.TO,05-11-2021,-0.00043212
11333,KMP-UN.TO,08-11-2021,-0.022286204
11334,KMP-UN.TO,09-11-2021,0.016217756
11335,KXS.TO,02-07-2021,0
11336,KXS.TO,05-07-2021,-0.012555861
11337,KXS.TO,06-07-2021,0.028002223
11338,KXS.TO,07-07-2021,-0.007182631
11339,KXS.TO,08-07-2021,-0.002526153
11340,KXS.TO,09-07-2021,0.018023906
11341,KXS.TO,12-07-2021,-0.037114946
11342,KXS.TO,13-07-2021,-0.00628084
11343,KXS.TO,14-07-2021,-0.001731055
11344,KXS.TO,15-07-2021,-0.024745191
11345,KXS.TO,16-07-2021,-0.000888381
11346,KXS.TO,19-07-2021,0.018180603
11347,KXS.TO,20-07-2021,0.013375659
11348,KXS.TO,21-07-2021,0.007476355
11349,KXS.TO,22-07-2021,0.006026168
11350,KXS.TO,23-07-2021,0.000727948
11351,KXS.TO,26-07-2021,-0.009933897
11352,KXS.TO,27-07-2021,0.010600751
11353,KXS.TO,28-07-2021,-0.00321709
11354,KXS.TO,29-07-2021,-0.003715558
11355,KXS.TO,30-07-2021,-0.01234163
11356,KXS.TO,03-08-2021,0.020546155
11357,KXS.TO,04-08-2021,0.016686054
11358,KXS.TO,05-08-2021,0.003327778
11359,KXS.TO,06-08-2021,0.014313347
11360,KXS.TO,09-08-2021,0.034036047
11361,KXS.TO,10-08-2021,-0.000508846
11362,KXS.TO,11-08-2021,0.015766902
11363,KXS.TO,12-08-2021,-0.00530275
11364,KXS.TO,13-08-2021,0.021537242
11365,KXS.TO,16-08-2021,-0.017906004
11366,KXS.TO,17-08-2021,-0.002847943
11367,KXS.TO,18-08-2021,0.017132329
11368,KXS.TO,19-08-2021,0.022234592
11369,KXS.TO,20-08-2021,0.011173877
11370,KXS.TO,23-08-2021,0.018437101
11371,KXS.TO,24-08-2021,0.014508794
11372,KXS.TO,25-08-2021,0.016479524
11373,KXS.TO,26-08-2021,-5.06E-05
11374,KXS.TO,27-08-2021,0.010170282
11375,KXS.TO,30-08-2021,0.020575297
11376,KXS.TO,31-08-2021,0.004406774
11377,KXS.TO,01-09-2021,0.004630712
11378,KXS.TO,02-09-2021,-0.006342118
11379,KXS.TO,03-09-2021,0.00156483
11380,KXS.TO,07-09-2021,-0.018394365
11381,KXS.TO,08-09-2021,-0.009601984
11382,KXS.TO,09-09-2021,0.008904952
11383,KXS.TO,10-09-2021,0.02104409
11384,KXS.TO,13-09-2021,-0.041319979
11385,KXS.TO,14-09-2021,0.013228482
11386,KXS.TO,15-09-2021,0.0028049
11387,KXS.TO,16-09-2021,0.001898886
11388,KXS.TO,17-09-2021,-0.017729022
11389,KXS.TO,20-09-2021,-0.016859622
11390,KXS.TO,21-09-2021,0.006593199
11391,KXS.TO,22-09-2021,0.018061609
11392,KXS.TO,23-09-2021,-0.022228807
11393,KXS.TO,24-09-2021,-0.004754275
11394,KXS.TO,27-09-2021,-0.034517999
11395,KXS.TO,28-09-2021,-0.027285806
11396,KXS.TO,29-09-2021,0.003575313
11397,KXS.TO,30-09-2021,0.00334366
11398,KXS.TO,01-10-2021,-0.001095116
11399,KXS.TO,04-10-2021,-0.043612908
11400,KXS.TO,05-10-2021,0.015783222
11401,KXS.TO,06-10-2021,0.005336925
11402,KXS.TO,07-10-2021,0.039386621
11403,KXS.TO,08-10-2021,0.007031579
11404,KXS.TO,12-10-2021,0.005494069
11405,KXS.TO,13-10-2021,0.004352411
11406,KXS.TO,14-10-2021,0.008753499
11407,KXS.TO,15-10-2021,-0.006584343
11408,KXS.TO,18-10-2021,0.014011921
11409,KXS.TO,19-10-2021,0.016487455
11410,KXS.TO,20-10-2021,-0.018313114
11411,KXS.TO,21-10-2021,0.012091178
11412,KXS.TO,22-10-2021,-0.012979105
11413,KXS.TO,25-10-2021,-0.002982926
11414,KXS.TO,26-10-2021,-0.030923978
11415,KXS.TO,27-10-2021,0.023453808
11416,KXS.TO,28-10-2021,0.013791823
11417,KXS.TO,29-10-2021,0.000364534
11418,KXS.TO,01-11-2021,0.015087596
11419,KXS.TO,02-11-2021,0.010610189
11420,KXS.TO,03-11-2021,-0.000507567
11421,KXS.TO,04-11-2021,-0.002185313
11422,KXS.TO,05-11-2021,0.02482291
11423,KXS.TO,08-11-2021,0.041938995
11424,KXS.TO,09-11-2021,-0.00860338
11425,K.TO,02-07-2021,0
11426,K.TO,05-07-2021,0.002512615
11427,K.TO,06-07-2021,0.013707467
11428,K.TO,07-07-2021,-0.001238478
11429,K.TO,08-07-2021,-0.035312701
11430,K.TO,09-07-2021,0.008945863
11431,K.TO,12-07-2021,-0.020566303
11432,K.TO,13-07-2021,0.020566303
11433,K.TO,14-07-2021,0.016404039
11434,K.TO,15-07-2021,0.018599608
11435,K.TO,16-07-2021,-0.040105673
11436,K.TO,19-07-2021,-0.006414455
11437,K.TO,20-07-2021,-0.005161276
11438,K.TO,21-07-2021,0.001292786
11439,K.TO,22-07-2021,-0.009085059
11440,K.TO,23-07-2021,0.003903727
11441,K.TO,26-07-2021,0.006472449
11442,K.TO,27-07-2021,-0.002583903
11443,K.TO,28-07-2021,0.017949174
11444,K.TO,29-07-2021,0.038634175
11445,K.TO,30-07-2021,-0.001223328
11446,K.TO,03-08-2021,-0.001224703
11447,K.TO,04-08-2021,-0.003683258
11448,K.TO,05-08-2021,-0.024908015
11449,K.TO,06-08-2021,-0.021670561
11450,K.TO,09-08-2021,-0.024789306
11451,K.TO,10-08-2021,-0.026775362
11452,K.TO,11-08-2021,0.021477363
11453,K.TO,12-08-2021,-0.016064657
11454,K.TO,13-08-2021,0.025317849
11455,K.TO,16-08-2021,-0.007926092
11456,K.TO,17-08-2021,-0.00398673
11457,K.TO,18-08-2021,-0.020552391
11458,K.TO,19-08-2021,-0.008230375
11459,K.TO,20-08-2021,0.005494437
11460,K.TO,23-08-2021,0.029691752
11461,K.TO,24-08-2021,-0.001330585
11462,K.TO,25-08-2021,-0.020175568
11463,K.TO,26-08-2021,0.005420122
11464,K.TO,27-08-2021,0.03060772
11465,K.TO,30-08-2021,-0.019854955
11466,K.TO,31-08-2021,0.01459878
11467,K.TO,01-09-2021,-0.003960408
11468,K.TO,02-09-2021,0
11469,K.TO,03-09-2021,0.024821609
11470,K.TO,07-09-2021,-0.023499818
11471,K.TO,08-09-2021,-0.007957482
11472,K.TO,09-09-2021,-0.010709715
11473,K.TO,10-09-2021,-0.027286826
11474,K.TO,13-09-2021,0.016461307
11475,K.TO,14-09-2021,0.00677979
11476,K.TO,15-09-2021,0
11477,K.TO,16-09-2021,-0.047035077
11478,K.TO,17-09-2021,-0.011396107
11479,K.TO,20-09-2021,-0.004307265
11480,K.TO,21-09-2021,0.011445019
11481,K.TO,22-09-2021,-0.010007153
11482,K.TO,23-09-2021,-0.035091382
11483,K.TO,24-09-2021,-0.005970077
11484,K.TO,27-09-2021,-0.00149818
11485,K.TO,28-09-2021,0.007468258
11486,K.TO,29-09-2021,-0.005970077
11487,K.TO,30-09-2021,0.016332932
11488,K.TO,01-10-2021,-0.013343438
11489,K.TO,04-10-2021,0.026511171
11490,K.TO,05-10-2021,0
11491,K.TO,06-10-2021,0.025826301
11492,K.TO,07-10-2021,0.004240297
11493,K.TO,08-10-2021,-0.001411341
11494,K.TO,12-10-2021,0.008438883
11495,K.TO,13-10-2021,0.046520003
11496,K.TO,14-10-2021,0.018543565
11497,K.TO,15-10-2021,-0.006583402
11498,K.TO,18-10-2021,-0.007957482
11499,K.TO,19-10-2021,0.005312018
11500,K.TO,20-10-2021,0.024854081
11501,K.TO,21-10-2021,0.003868484
11502,K.TO,22-10-2021,0.005134852
11503,K.TO,25-10-2021,0.024036536
11504,K.TO,26-10-2021,-0.006269582
11505,K.TO,27-10-2021,-0.005044198
11506,K.TO,28-10-2021,-0.023018832
11507,K.TO,29-10-2021,-0.038238036
11508,K.TO,01-11-2021,-0.006743216
11509,K.TO,02-11-2021,0
11510,K.TO,03-11-2021,0.009427742
11511,K.TO,04-11-2021,0.005347661
11512,K.TO,05-11-2021,0.030205851
11513,K.TO,08-11-2021,0.00901493
11514,K.TO,09-11-2021,-0.003853705
11515,KL.TO,02-07-2021,0
11516,KL.TO,05-07-2021,0.008480794
11517,KL.TO,06-07-2021,0.019378459
11518,KL.TO,07-07-2021,0.001211413
11519,KL.TO,08-07-2021,-0.027825051
11520,KL.TO,09-07-2021,0.017073368
11521,KL.TO,12-07-2021,0.00812513
11522,KL.TO,13-07-2021,0.03440049
11523,KL.TO,14-07-2021,0.018014978
11524,KL.TO,15-07-2021,0.017130309
11525,KL.TO,16-07-2021,-0.02910415
11526,KL.TO,19-07-2021,-0.010939741
11527,KL.TO,20-07-2021,0.008021123
11528,KL.TO,21-07-2021,-0.005079094
11529,KL.TO,22-07-2021,-0.018980439
11530,KL.TO,23-07-2021,0.000399144
11531,KL.TO,26-07-2021,-0.006605932
11532,KL.TO,27-07-2021,-0.00563958
11533,KL.TO,28-07-2021,0.00884788
11534,KL.TO,29-07-2021,0.061907422
11535,KL.TO,30-07-2021,0.003944029
11536,KL.TO,03-08-2021,0.023892254
11537,KL.TO,04-08-2021,-0.014749473
11538,KL.TO,05-08-2021,-0.020073871
11539,KL.TO,06-08-2021,-0.02319662
11540,KL.TO,09-08-2021,-0.034530412
11541,KL.TO,10-08-2021,-0.021305537
11542,KL.TO,11-08-2021,0.013647219
11543,KL.TO,12-08-2021,-0.012827207
11544,KL.TO,13-08-2021,0.037406396
11545,KL.TO,16-08-2021,-0.004748826
11546,KL.TO,17-08-2021,-0.005169991
11547,KL.TO,18-08-2021,-0.023805862
11548,KL.TO,19-08-2021,-0.00717135
11549,KL.TO,20-08-2021,-0.002264603
11550,KL.TO,23-08-2021,0.032444065
11551,KL.TO,24-08-2021,-0.016496091
11552,KL.TO,25-08-2021,-0.018837464
11553,KL.TO,26-08-2021,-0.003520127
11554,KL.TO,27-08-2021,0.031041936
11555,KL.TO,30-08-2021,-0.007467939
11556,KL.TO,31-08-2021,0.019063468
11557,KL.TO,01-09-2021,-0.018253439
11558,KL.TO,02-09-2021,0.037545372
11559,KL.TO,03-09-2021,0.028447013
11560,KL.TO,07-09-2021,-0.006654711
11561,KL.TO,08-09-2021,0.005706797
11562,KL.TO,09-09-2021,-0.011062517
11563,KL.TO,10-09-2021,-0.013905237
11564,KL.TO,13-09-2021,0.049142019
11565,KL.TO,14-09-2021,0.007562529
11566,KL.TO,15-09-2021,0.00732332
11567,KL.TO,16-09-2021,-0.040009023
11568,KL.TO,17-09-2021,-0.002471195
11569,KL.TO,20-09-2021,0.015111676
11570,KL.TO,21-09-2021,0.010444029
11571,KL.TO,22-09-2021,0.004073234
11572,KL.TO,23-09-2021,-0.012083012
11573,KL.TO,24-09-2021,0.007824184
11574,KL.TO,27-09-2021,0.033035223
11575,KL.TO,28-09-2021,-0.076467139
11576,KL.TO,29-09-2021,0.030476723
11577,KL.TO,30-09-2021,-0.003972444
11578,KL.TO,01-10-2021,-0.01836316
11579,KL.TO,04-10-2021,0.011134728
11580,KL.TO,05-10-2021,0.020782894
11581,KL.TO,06-10-2021,0.010416779
11582,KL.TO,07-10-2021,0.000554972
11583,KL.TO,08-10-2021,0
11584,KL.TO,12-10-2021,0.017780708
11585,KL.TO,13-10-2021,0.032180091
11586,KL.TO,14-10-2021,0.00910691
11587,KL.TO,15-10-2021,-0.007876141
11588,KL.TO,18-10-2021,-0.010776555
11589,KL.TO,19-10-2021,0.000710245
11590,KL.TO,20-10-2021,-0.003378046
11591,KL.TO,21-10-2021,0.008688715
11592,KL.TO,22-10-2021,-0.00566572
11593,KL.TO,25-10-2021,0.010772731
11594,KL.TO,26-10-2021,-0.011127926
11595,KL.TO,27-10-2021,-0.012151687
11596,KL.TO,28-10-2021,-0.02530857
11597,KL.TO,29-10-2021,-0.038726682
11598,KL.TO,01-11-2021,-0.000958846
11599,KL.TO,02-11-2021,-0.007124301
11600,KL.TO,03-11-2021,-0.003678235
11601,KL.TO,04-11-2021,0.001162977
11602,KL.TO,05-11-2021,0.017475241
11603,KL.TO,08-11-2021,-0.004005709
11604,KL.TO,09-11-2021,0.03769789
11605,LIF.TO,02-07-2021,0
11606,LIF.TO,05-07-2021,0.000209253
11607,LIF.TO,06-07-2021,-0.009462686
11608,LIF.TO,07-07-2021,0.00147783
11609,LIF.TO,08-07-2021,-0.004016566
11610,LIF.TO,09-07-2021,0.010954408
11611,LIF.TO,12-07-2021,-0.002517234
11612,LIF.TO,13-07-2021,0.018108501
11613,LIF.TO,14-07-2021,0.00801234
11614,LIF.TO,15-07-2021,0.002656541
11615,LIF.TO,16-07-2021,-0.017914511
11616,LIF.TO,19-07-2021,-0.040493105
11617,LIF.TO,20-07-2021,0.006899577
11618,LIF.TO,21-07-2021,0.018731843
11619,LIF.TO,22-07-2021,0.00168567
11620,LIF.TO,23-07-2021,0.009011869
11621,LIF.TO,26-07-2021,0.024117398
11622,LIF.TO,27-07-2021,-0.011676885
11623,LIF.TO,28-07-2021,0.009434123
11624,LIF.TO,29-07-2021,0.015193212
11625,LIF.TO,30-07-2021,-0.002616988
11626,LIF.TO,03-08-2021,-0.012984585
11627,LIF.TO,04-08-2021,-0.003682448
11628,LIF.TO,05-08-2021,-0.017783826
11629,LIF.TO,06-08-2021,0.020035858
11630,LIF.TO,09-08-2021,-0.020244544
11631,LIF.TO,10-08-2021,0.020039912
11632,LIF.TO,11-08-2021,0.001430795
11633,LIF.TO,12-08-2021,0.007123342
11634,LIF.TO,13-08-2021,0.000810756
11635,LIF.TO,16-08-2021,-0.00834271
11636,LIF.TO,17-08-2021,-0.02377859
11637,LIF.TO,18-08-2021,-0.036003471
11638,LIF.TO,19-08-2021,-0.103434228
11639,LIF.TO,20-08-2021,-0.031523701
11640,LIF.TO,23-08-2021,0.021368969
11641,LIF.TO,24-08-2021,0.025433192
11642,LIF.TO,25-08-2021,0.010135558
11643,LIF.TO,26-08-2021,-0.012270106
11644,LIF.TO,27-08-2021,0.026012075
11645,LIF.TO,30-08-2021,0.02037844
11646,LIF.TO,31-08-2021,-0.002041951
11647,LIF.TO,01-09-2021,-0.023671026
11648,LIF.TO,02-09-2021,-0.029500705
11649,LIF.TO,03-09-2021,0.030198103
11650,LIF.TO,07-09-2021,-0.006996288
11651,LIF.TO,08-09-2021,-0.022244218
11652,LIF.TO,09-09-2021,0.007153097
11653,LIF.TO,10-09-2021,0.000237589
11654,LIF.TO,13-09-2021,-0.005000622
11655,LIF.TO,14-09-2021,-0.005265712
11656,LIF.TO,15-09-2021,0.004549327
11657,LIF.TO,16-09-2021,0.004052876
11658,LIF.TO,17-09-2021,-0.059807063
11659,LIF.TO,20-09-2021,-0.042043561
11660,LIF.TO,21-09-2021,0.004730571
11661,LIF.TO,22-09-2021,0.010173521
11662,LIF.TO,23-09-2021,0.013917804
11663,LIF.TO,24-09-2021,-0.002819442
11664,LIF.TO,27-09-2021,0.033567911
11665,LIF.TO,28-09-2021,-0.038435528
11666,LIF.TO,29-09-2021,-0.079543995
11667,LIF.TO,30-09-2021,0.037019901
11668,LIF.TO,01-10-2021,-0.021524722
11669,LIF.TO,04-10-2021,-0.016969453
11670,LIF.TO,05-10-2021,0.030226103
11671,LIF.TO,06-10-2021,-0.025516056
11672,LIF.TO,07-10-2021,0.026946466
11673,LIF.TO,08-10-2021,0.008256275
11674,LIF.TO,12-10-2021,0.006499952
11675,LIF.TO,13-10-2021,0.008415169
11676,LIF.TO,14-10-2021,0.021553832
11677,LIF.TO,15-10-2021,-0.010166401
11678,LIF.TO,18-10-2021,0.013441486
11679,LIF.TO,19-10-2021,0.020496888
11680,LIF.TO,20-10-2021,-0.017775852
11681,LIF.TO,21-10-2021,-0.012853917
11682,LIF.TO,22-10-2021,0.010949959
11683,LIF.TO,25-10-2021,0.018611408
11684,LIF.TO,26-10-2021,-0.008318765
11685,LIF.TO,27-10-2021,-0.023171352
11686,LIF.TO,28-10-2021,0.014782668
11687,LIF.TO,29-10-2021,-0.026712231
11688,LIF.TO,01-11-2021,0.013307626
11689,LIF.TO,02-11-2021,-0.049106959
11690,LIF.TO,03-11-2021,-0.004348521
11691,LIF.TO,04-11-2021,0.007525419
11692,LIF.TO,05-11-2021,0.01545098
11693,LIF.TO,08-11-2021,-0.005123837
11694,LIF.TO,09-11-2021,-0.008598476
11695,LB.TO,02-07-2021,0
11696,LB.TO,05-07-2021,-0.002051736
11697,LB.TO,06-07-2021,-0.01009181
11698,LB.TO,07-07-2021,-0.009961847
11699,LB.TO,08-07-2021,-0.015486027
11700,LB.TO,09-07-2021,0.015486027
11701,LB.TO,12-07-2021,0.007653907
11702,LB.TO,13-07-2021,-0.007653907
11703,LB.TO,14-07-2021,0.006035195
11704,LB.TO,15-07-2021,-0.006268136
11705,LB.TO,16-07-2021,-0.013127176
11706,LB.TO,19-07-2021,-0.017135161
11707,LB.TO,20-07-2021,0.005028084
11708,LB.TO,21-07-2021,0.012578868
11709,LB.TO,22-07-2021,-0.009478787
11710,LB.TO,23-07-2021,0.002615685
11711,LB.TO,26-07-2021,-0.000237564
11712,LB.TO,27-07-2021,-0.000712814
11713,LB.TO,28-07-2021,-0.002379819
11714,LB.TO,29-07-2021,0.008540964
11715,LB.TO,30-07-2021,0.001652336
11716,LB.TO,03-08-2021,0.004940546
11717,LB.TO,04-08-2021,-0.008247928
11718,LB.TO,05-08-2021,0.000473106
11719,LB.TO,06-08-2021,-0.002842212
11720,LB.TO,09-08-2021,-0.006424747
11721,LB.TO,10-08-2021,0.013986245
11722,LB.TO,11-08-2021,0.014489594
11723,LB.TO,12-08-2021,-0.008387734
11724,LB.TO,13-08-2021,-0.001404837
11725,LB.TO,16-08-2021,-0.010836345
11726,LB.TO,17-08-2021,-0.009997703
11727,LB.TO,18-08-2021,0.006676293
11728,LB.TO,19-08-2021,-0.007633746
11729,LB.TO,20-08-2021,0.003108233
11730,LB.TO,23-08-2021,0.011629446
11731,LB.TO,24-08-2021,0.007288087
11732,LB.TO,25-08-2021,0.002339799
11733,LB.TO,26-08-2021,-0.006094803
11734,LB.TO,27-08-2021,-0.004477427
11735,LB.TO,30-08-2021,-0.002601362
11736,LB.TO,31-08-2021,0.006137873
11737,LB.TO,01-09-2021,0.01541367
11738,LB.TO,02-09-2021,-0.025347527
11739,LB.TO,03-09-2021,-0.00118925
11740,LB.TO,07-09-2021,-0.007404823
11741,LB.TO,08-09-2021,-0.012788074
11742,LB.TO,09-09-2021,-0.009270685
11743,LB.TO,10-09-2021,-0.006886369
11744,LB.TO,13-09-2021,0.026544864
11745,LB.TO,14-09-2021,-0.004094025
11746,LB.TO,15-09-2021,0.008889021
11747,LB.TO,16-09-2021,0.004057748
11748,LB.TO,17-09-2021,-0.022889871
11749,LB.TO,20-09-2021,-0.016959877
11750,LB.TO,21-09-2021,-0.002979202
11751,LB.TO,22-09-2021,0.003722574
11752,LB.TO,23-09-2021,0.009368871
11753,LB.TO,24-09-2021,0.002206138
11754,LB.TO,27-09-2021,0.019399315
11755,LB.TO,28-09-2021,-0.005538887
